Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2012950000036,325820,673990,-3.189548,55.953232,95,2,1,1,31/12/2012,2,17:43:00,923,S12000036,3,8,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
2012950000038,366930,677270,-2.531633,55.987297,95,3,1,1,03/01/2012,3,09:30:00,921,S12000010,3,1,3,70,0,-1,-1,0,0,0,1,4,1,0,0,2,1,
2012950000039,317500,672410,-3.32227,55.937682,95,3,1,1,03/01/2012,3,09:00:00,923,S12000036,3,720,3,70,5,4,3,71,0,0,1,5,2,0,0,1,1,
2012950000040,312450,672600,-3.403149,55.938495,95,3,2,1,03/01/2012,3,09:00:00,923,S12000036,6,0,1,40,0,-1,-1,0,0,0,1,4,2,0,0,2,1,
2012950000041,309100,676240,-3.457988,55.970567,95,3,1,1,03/01/2012,3,08:40:00,940,S12000040,1,9,3,70,0,-1,-1,0,0,0,1,4,2,0,0,2,1,
2012950000042,295370,668720,-3.674957,55.900232,95,2,1,1,03/01/2012,3,10:25:00,940,S12000040,3,89,6,50,0,-1,-1,0,0,0,1,4,2,0,0,2,1,
2012950000047,308910,676350,-3.461068,55.971519,95,3,1,1,03/01/2012,3,08:40:00,940,S12000040,1,9,3,70,0,-1,-1,0,0,0,1,4,2,0,0,2,1,
2012950000054,295520,673520,-3.674417,55.943374,95,3,2,1,02/01/2012,2,17:50:00,940,S12000040,3,801,6,60,3,4,6,0,0,0,6,2,2,0,0,2,1,
2012950000055,325290,674200,-3.198092,55.955036,95,3,2,2,01/01/2012,1,03:30:00,923,S12000036,5,0,6,30,6,2,5,0,0,4,6,2,2,0,0,1,1,
2012950000058,315240,671620,-3.35819,55.930192,95,3,3,1,03/01/2012,3,14:20:00,923,S12000036,1,8,3,70,5,4,1,9,0,0,1,5,2,0,0,2,1,
2012950000062,325440,674060,-3.195652,55.953802,95,3,1,1,04/01/2012,4,15:45:00,923,S12000036,5,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,
2012950000064,339480,673870,-2.970798,55.954071,95,3,2,1,04/01/2012,4,13:50:00,921,S12000010,4,1361,6,30,3,4,6,0,0,0,1,5,2,0,0,2,1,
2012950000065,301630,667420,-3.574409,55.889876,95,3,2,2,03/01/2012,3,15:19:00,940,S12000040,3,779,6,60,0,-1,-1,0,0,0,1,5,2,0,0,2,1,
2012950000074,299060,668180,-3.615767,55.89617,95,3,1,1,05/01/2012,5,12:30:00,940,S12000040,3,89,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,
2012950000083,321410,670190,-3.259048,55.918396,95,1,3,1,05/01/2012,5,07:45:00,923,S12000036,3,70,6,40,3,4,6,0,0,8,4,1,2,0,0,1,1,
2012950000085,325940,676190,-3.188232,55.973013,95,3,2,1,05/01/2012,5,18:10:00,923,S12000036,6,0,6,30,6,4,6,0,0,8,4,1,1,0,0,1,2,
2012950000086,323170,668670,-3.230461,55.905026,95,2,2,1,05/01/2012,5,02:07:00,923,S12000036,6,0,6,30,6,4,6,0,0,0,4,8,1,0,0,1,1,
2012950000097,324110,673230,-3.216713,55.946138,95,3,1,2,05/01/2012,5,12:45:00,923,S12000036,4,700,2,30,6,2,6,0,0,5,1,1,1,0,0,1,2,
2012950000098,332900,663880,-3.073674,55.863452,95,3,1,1,04/01/2012,4,08:00:00,929,S12000019,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,2,1,
2012950000104,323760,620380,-3.207582,55.471317,95,3,1,1,01/01/2012,1,22:40:00,914,S12000026,3,708,6,60,0,-1,-1,0,0,0,6,5,5,0,0,2,1,
2012950000105,329530,666360,-3.128154,55.885249,95,3,1,2,06/01/2012,6,21:45:00,929,S12000019,6,0,6,40,0,-1,-1,0,0,0,4,4,2,0,0,2,1,
2012950000108,322570,675720,-3.242081,55.968259,95,3,2,1,06/01/2012,6,21:28:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,
2012950000109,333120,672970,-3.072411,55.945142,95,3,1,1,07/01/2012,7,21:40:00,921,S12000010,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
2012950000110,303260,664350,-3.547261,55.862633,95,3,1,1,07/01/2012,7,16:50:00,940,S12000040,3,71,6,30,0,-1,-1,0,0,0,4,4,1,0,0,2,1,
2012950000111,325940,673630,-3.187528,55.950017,95,3,1,1,08/01/2012,1,02:15:00,923,S12000036,3,7,6,30,9,2,5,0,0,4,4,1,1,0,0,1,1,
2012950000130,353990,675380,-2.738703,55.969249,95,3,1,4,08/01/2012,1,23:50:00,921,S12000010,3,1,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
2012950000131,293010,668290,-3.712513,55.895851,95,3,2,1,09/01/2012,2,01:01:00,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950000132,378860,653780,-2.338575,55.776919,95,3,2,1,01/01/2012,1,03:30:00,914,S12000026,3,6105,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
2012950000134,346240,677110,-2.863198,55.983984,95,3,1,1,09/01/2012,2,09:00:00,921,S12000010,4,1377,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
2012950000144,324860,672520,-3.204509,55.939878,95,3,2,1,09/01/2012,2,13:25:00,923,S12000036,3,702,6,30,7,4,6,0,0,4,1,1,1,0,0,1,1,
2012950000152,328240,661220,-3.14741,55.838885,95,3,2,3,09/01/2012,2,16:05:00,929,S12000019,3,6094,6,60,6,4,6,0,0,0,1,1,1,0,0,2,2,
2012950000158,318520,670340,-3.305321,55.919262,95,3,2,1,10/01/2012,3,10:15:00,923,S12000036,3,71,1,40,3,4,3,720,2,5,1,1,1,0,0,2,1,
2012950000159,327380,668060,-3.162974,55.900201,95,2,4,3,10/01/2012,3,08:10:00,923,S12000036,3,701,3,30,6,2,4,701,0,5,1,1,1,0,0,1,1,
2012950000161,326080,673230,-3.185177,55.946445,95,3,1,1,30/12/2012,1,03:28:00,923,S12000036,3,7,6,30,9,4,6,0,0,4,4,1,2,0,0,1,1,
2012950000164,303260,662290,-3.546525,55.84413,95,3,1,1,09/01/2012,2,19:30:00,940,S12000040,6,0,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
2012950000166,328660,665560,-3.141848,55.877934,95,3,1,3,06/01/2012,6,02:50:00,929,S12000019,3,768,6,40,9,4,6,0,0,0,6,1,2,0,0,2,1,
2012950000170,324770,658820,-3.20214,55.816796,95,3,3,3,10/01/2012,3,08:05:00,929,S12000019,4,7026,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,
2012950000176,327200,668530,-3.165979,55.904396,95,3,2,2,09/01/2012,2,16:00:00,923,S12000036,3,701,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
2012950000179,303490,664440,-3.543619,55.863487,95,3,3,1,10/01/2012,3,15:45:00,940,S12000040,3,71,6,20,8,4,6,0,0,0,1,1,1,0,0,2,1,
2012950000187,326000,673410,-3.186507,55.94805,95,2,1,1,09/01/2012,2,11:10:00,923,S12000036,3,7,6,30,9,2,6,0,0,5,1,1,1,0,0,1,1,
2012950000188,331770,667840,-3.092725,55.898868,95,3,2,1,11/01/2012,4,06:55:00,929,S12000019,3,7,6,60,0,-1,-1,0,0,0,4,1,2,0,0,2,1,
2012950000199,312470,677710,-3.40449,55.984397,95,3,1,1,11/01/2012,4,16:04:00,923,S12000036,3,904,7,30,1,2,6,0,0,5,1,1,2,0,0,2,1,
2012950000200,328810,674760,-3.141878,55.960602,95,3,1,1,11/01/2012,4,18:20:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,
2012950000202,316830,672410,-3.332993,55.937566,95,2,3,1,11/01/2012,4,17:50:00,923,S12000036,3,8,6,40,0,-1,-1,0,0,0,4,1,1,0,0,2,1,
2012950000204,319220,672360,-3.294729,55.937525,95,3,1,1,11/01/2012,4,14:50:00,923,S12000036,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,
2012950000208,327180,676510,-3.168455,55.976078,95,3,1,1,11/01/2012,4,09:15:00,923,S12000036,3,199,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950000215,326810,674070,-3.173719,55.954103,95,3,2,1,12/01/2012,5,14:00:00,923,S12000036,6,0,6,30,9,4,6,0,0,0,1,1,2,0,0,1,2,
2012950000217,329830,666140,-3.123302,55.883317,95,3,3,1,11/01/2012,4,13:00:00,929,S12000019,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
2012950000223,320030,668750,-3.280696,55.905233,95,2,2,1,12/01/2012,5,15:45:00,923,S12000036,3,70,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950000224,298690,660780,-3.618914,55.829629,95,2,1,1,12/01/2012,5,05:20:00,940,S12000040,3,704,6,60,0,-1,-1,0,0,0,6,4,2,0,2,2,1,
2012950000229,318030,673530,-3.314129,55.947833,95,2,2,1,11/01/2012,4,08:22:00,923,S12000036,3,902,6,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950000230,324790,668250,-3.204439,55.90151,95,2,4,2,12/01/2012,5,07:20:00,923,S12000036,4,701,6,30,6,2,3,702,0,5,4,1,1,0,0,1,1,
2012950000232,324590,676740,-3.210012,55.977744,95,2,2,1,13/01/2012,6,10:15:00,923,S12000036,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,
2012950000236,319370,672430,-3.292349,55.938179,95,3,1,2,13/01/2012,6,10:00:00,923,S12000036,6,0,6,30,9,2,6,0,0,5,1,1,2,0,0,1,1,
2012950000237,304630,667560,-3.526511,55.891738,95,3,3,5,12/01/2012,5,14:20:00,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950000239,329100,668560,-3.135604,55.904949,95,3,2,1,12/01/2012,5,16:35:00,923,S12000036,4,701,6,30,9,4,6,0,0,5,4,1,1,0,0,1,1,
2012950000242,324730,672990,-3.206721,55.94408,95,3,2,1,13/01/2012,6,16:45:00,923,S12000036,5,0,6,30,6,2,6,0,2,4,4,1,1,0,0,1,1,
2012950000243,304600,670320,-3.527965,55.916521,95,3,3,1,10/01/2012,3,07:05:00,940,S12000040,1,8,3,70,0,-1,-1,0,0,0,4,1,1,0,0,2,1,
2012950000244,352820,634840,-2.750411,55.604907,95,2,2,1,02/01/2012,2,17:05:00,914,S12000026,4,6360,6,60,7,4,4,6374,0,0,4,1,1,0,0,2,1,
2012950000263,312180,664850,-3.404951,55.868833,95,2,2,1,13/01/2012,6,15:30:00,940,S12000040,3,70,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950000268,324030,663720,-3.215319,55.860697,95,3,2,1,14/01/2012,7,20:55:00,929,S12000019,3,702,6,60,0,-1,-1,0,0,0,6,1,2,0,3,2,1,
2012950000280,351320,635270,-2.774294,55.608623,95,3,1,1,14/01/2012,7,12:50:00,914,S12000026,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950000281,308610,667900,-3.46301,55.895564,95,3,1,1,14/01/2012,7,10:30:00,940,S12000040,4,7015,6,30,0,-1,-1,0,0,4,1,1,2,0,0,1,1,
2012950000282,323060,658530,-3.229341,55.813921,95,3,3,2,14/01/2012,7,17:20:00,929,S12000019,6,0,6,60,3,4,6,0,0,0,6,1,4,0,0,2,1,
2012950000283,353160,634100,-2.744889,55.598292,95,3,2,5,15/01/2012,1,14:15:00,914,S12000026,3,6091,6,60,3,4,6,0,0,0,1,1,2,0,0,2,1,
2012950000285,328810,674190,-3.141728,55.955482,95,3,2,2,15/01/2012,1,15:15:00,923,S12000036,3,1140,6,30,8,4,6,0,0,4,1,8,1,0,0,1,1,
2012950000288,324920,667520,-3.202158,55.894972,95,3,2,1,15/01/2012,1,22:35:00,923,S12000036,3,702,1,40,1,4,3,720,0,8,4,1,4,0,0,1,1,
2012950000291,326470,675000,-3.179417,55.962405,95,3,2,1,15/01/2012,1,15:00:00,923,S12000036,3,900,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950000293,327880,668910,-3.155207,55.907912,95,3,3,3,15/01/2012,1,12:55:00,923,S12000036,6,0,6,30,7,4,5,0,0,0,1,1,1,0,0,1,1,
2012950000300,325650,673940,-3.192256,55.952757,95,3,1,1,16/01/2012,2,11:05:00,923,S12000036,6,0,6,30,7,2,6,0,0,5,1,1,2,0,0,1,1,
2012950000301,326040,673270,-3.185828,55.946798,95,3,1,2,16/01/2012,2,13:30:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
2012950000304,326970,674830,-3.171364,55.960954,95,3,1,1,16/01/2012,2,16:25:00,923,S12000036,5,0,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,
2012950000306,333240,665400,-3.068618,55.877154,95,3,1,1,13/01/2012,6,13:20:00,929,S12000019,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,2,1,
2012950000310,305950,670670,-3.506495,55.919931,95,3,2,1,16/01/2012,2,09:30:00,940,S12000040,6,0,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
2012950000311,356730,647800,-2.690402,55.721713,95,3,1,1,12/01/2012,5,16:30:00,914,S12000026,3,697,3,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950000313,313500,676120,-3.387475,55.970303,95,3,4,2,17/01/2012,3,07:20:00,923,S12000036,1,9,3,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950000318,319280,671140,-3.293403,55.926576,95,3,2,1,17/01/2012,3,11:30:00,923,S12000036,6,0,6,30,3,4,6,0,2,5,1,1,1,0,0,1,1,
2012950000319,299470,664730,-3.607931,55.86527,95,3,2,2,16/01/2012,2,07:00:00,940,S12000040,6,0,6,60,0,-1,-1,0,2,0,4,8,1,0,0,2,2,
2012950000320,328980,670190,-3.137952,55.919574,95,3,2,1,17/01/2012,3,07:20:00,923,S12000036,3,7,6,30,9,4,6,0,2,4,4,1,1,0,0,1,1,
2012950000321,326720,657120,-3.170569,55.801825,95,3,1,5,10/01/2012,3,21:00:00,929,S12000019,4,6372,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
2012950000322,370260,632090,-2.473313,55.581579,95,2,2,1,17/01/2012,3,14:13:00,914,S12000026,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950000323,297550,667020,-3.639464,55.885433,95,3,3,1,17/01/2012,3,17:00:00,940,S12000040,3,7066,3,50,0,-1,-1,0,0,0,4,1,2,0,0,2,1,
2012950000324,318460,672780,-3.307019,55.941169,95,3,1,1,12/01/2012,5,08:03:00,923,S12000036,3,8,6,40,0,-1,-1,0,0,5,1,1,1,0,0,1,1,
2012950000325,371520,631440,-2.453259,55.575815,95,3,1,1,17/01/2012,3,20:00:00,914,S12000026,3,698,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
2012950000327,327310,675740,-3.166164,55.969181,95,3,1,1,17/01/2012,3,21:35:00,923,S12000036,5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,
2012950000328,310240,639930,-3.42774,55.644633,95,3,1,1,17/01/2012,3,18:00:00,914,S12000026,3,701,6,60,0,-1,-1,0,0,0,6,8,4,0,0,2,1,
2012950000331,330070,672790,-3.121189,55.94309,95,3,2,1,04/01/2012,4,13:35:00,923,S12000036,3,1,3,30,0,-1,-1,0,0,5,1,5,2,0,0,1,1,
2012950000346,321530,674380,-3.258348,55.956053,95,3,2,1,18/01/2012,4,09:32:00,923,S12000036,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,
2012950000348,312900,670230,-3.395182,55.917288,95,3,1,1,17/01/2012,3,22:30:00,923,S12000036,6,0,6,60,0,-1,-1,0,0,0,6,1,2,7,0,2,1,
2012950000352,318550,675060,-3.306268,55.961665,95,3,2,1,17/01/2012,3,17:30:00,923,S12000036,6,0,6,30,9,4,6,0,0,5,4,1,2,0,0,1,2,
2012950000357,325930,676200,-3.188395,55.973102,95,3,1,1,18/01/2012,4,16:40:00,923,S12000036,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,
2012950000358,327190,675740,-3.168087,55.969162,95,3,1,1,18/01/2012,4,16:49:00,923,S12000036,6,0,6,30,2,4,5,0,0,0,1,8,2,0,0,1,1,
2012950000360,324480,674510,-3.211149,55.957694,95,3,2,1,18/01/2012,4,14:10:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950000363,330010,671740,-3.121877,55.933649,95,3,1,1,18/01/2012,4,15:57:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
2012950000367,325920,673700,-3.187867,55.950643,95,3,1,1,16/01/2012,2,09:55:00,923,S12000036,3,7,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
2012950000378,295770,665410,-3.667288,55.870591,95,3,2,1,19/01/2012,5,14:13:00,940,S12000040,1,8,3,70,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
2012950000387,351300,635560,-2.774662,55.611226,95,3,1,2,18/01/2012,4,03:30:00,914,S12000026,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
2012950000388,305440,671010,-3.514772,55.922885,95,3,2,1,19/01/2012,5,13:00:00,940,S12000040,3,89,6,50,0,-1,-1,0,0,0,1,3,2,0,0,2,1,
2012950000389,342790,660980,-2.915066,55.838675,95,3,1,1,19/01/2012,5,18:00:00,929,S12000019,3,68,6,60,0,-1,-1,0,0,0,6,1,2,0,0,2,1,
2012950000390,324750,658540,-3.202382,55.814278,95,3,1,2,19/01/2012,5,15:50:00,929,S12000019,3,6094,6,60,0,-1,-1,0,0,0,1,3,3,0,0,2,1,
2012950000396,328110,670790,-3.152029,55.924835,95,3,3,2,20/01/2012,6,10:26:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
2012950000398,351330,635420,-2.774161,55.609972,95,3,2,1,20/01/2012,6,13:50:00,914,S12000026,6,0,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,
2012950000399,306490,669670,-3.497511,55.911054,95,3,2,1,20/01/2012,6,16:50:00,940,S12000040,4,8046,6,30,3,2,6,0,0,8,4,1,2,0,0,1,1,
2012950000404,324510,672060,-3.209982,55.935691,95,3,2,1,16/01/2012,2,15:45:00,923,S12000036,3,702,6,30,3,4,6,0,0,8,1,1,1,0,0,1,2,
2012950000412,353160,634110,-2.744891,55.598382,95,3,2,2,16/01/2012,2,18:45:00,914,S12000026,3,6091,6,60,3,4,6,0,0,0,4,1,1,0,0,2,1,
2012950000414,327250,666560,-3.164649,55.886707,95,3,2,3,21/01/2012,7,13:10:00,929,S12000019,6,0,3,40,9,2,6,0,0,4,1,4,2,0,0,2,1,
2012950000415,328270,674150,-3.150364,55.955042,95,3,3,2,21/01/2012,7,12:10:00,923,S12000036,3,1,6,30,0,-1,-1,0,0,5,1,1,2,0,0,1,1,
2012950000416,328420,667870,-3.146295,55.89865,95,3,1,1,21/01/2012,7,14:18:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
2012950000419,347850,638760,-2.830032,55.639619,95,3,1,1,21/01/2012,7,21:00:00,914,S12000026,3,7,6,60,9,4,6,0,0,0,6,4,2,0,0,2,1,
2012950000421,322000,676250,-3.251364,55.972928,95,3,1,1,20/01/2012,6,08:25:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,1,1,4,0,0,1,1,
2012950000423,323750,675880,-3.223226,55.969885,95,3,3,2,21/01/2012,7,14:00:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950000435,298560,668030,-3.623703,55.894718,95,3,2,1,22/01/2012,1,11:45:00,940,S12000040,4,792,6,30,1,4,3,89,0,5,1,1,1,0,0,1,1,
2012950000436,320720,669400,-3.269853,55.911186,95,3,1,1,20/01/2012,6,21:00:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
2012950000437,305980,671770,-3.506398,55.929817,95,2,1,1,22/01/2012,1,18:37:00,940,S12000040,3,899,6,30,9,2,4,8046,0,5,4,1,2,0,0,1,1,
2012950000438,349310,678670,-2.814295,55.998334,95,3,2,1,22/01/2012,1,17:40:00,921,S12000010,4,1377,6,60,0,-1,-1,0,0,0,6,1,2,7,0,2,1,
2012950000439,326760,676230,-3.175108,55.973499,95,3,1,1,22/01/2012,1,18:30:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
2012950000449,321720,674760,-3.255416,55.959498,95,2,2,1,20/01/2012,6,07:30:00,923,S12000036,3,90,6,40,0,-1,-1,0,0,5,4,1,1,0,0,1,2,
2012950000450,325810,674000,-3.189711,55.953321,95,3,2,1,23/01/2012,2,11:40:00,923,S12000036,3,8,6,30,9,4,6,0,0,8,1,1,1,0,0,1,1,
2012950000451,299890,668250,-3.602525,55.896972,95,3,2,1,19/01/2012,5,17:40:00,940,S12000040,3,779,6,60,1,4,3,7066,0,0,6,9,1,0,0,2,2,
2012950000452,326690,672300,-3.175159,55.938185,95,3,1,1,23/01/2012,2,09:00:00,923,S12000036,6,0,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
2012950000453,308140,669880,-3.471196,55.913259,95,3,1,1,23/01/2012,2,08:35:00,940,S12000040,6,0,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,
2012950000462,326370,672950,-3.180458,55.943975,95,3,2,1,18/01/2012,4,14:30:00,923,S12000036,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,
2012950000471,333100,667160,-3.071291,55.892946,95,3,2,1,23/01/2012,2,14:00:00,929,S12000019,6,0,9,30,9,4,6,0,0,0,1,1,1,0,0,1,2,
2012950000472,325400,675010,-3.196556,55.96233,95,3,1,1,21/01/2012,7,16:00:00,923,S12000036,4,901,6,30,7,2,6,0,0,5,1,1,1,0,0,1,1,
2012950000480,325620,673580,-3.192637,55.949518,95,3,2,2,24/01/2012,3,11:00:00,923,S12000036,5,0,6,30,9,2,5,0,0,5,1,2,2,0,0,1,1,
2012950000481,319370,672730,-3.292439,55.940874,95,3,2,1,23/01/2012,2,18:50:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,2,
2012950000485,294570,666080,-3.686717,55.876347,95,3,1,1,24/01/2012,3,13:56:00,940,S12000040,4,8084,6,40,8,4,6,0,0,0,1,8,2,0,0,2,1,
2012950000488,326080,674450,-3.185512,55.957405,95,3,2,1,23/01/2012,2,08:35:00,923,S12000036,3,900,6,30,9,2,6,0,0,5,1,1,1,0,0,1,2,
2012950000489,338500,674400,-2.986611,55.958708,95,3,3,1,24/01/2012,3,10:00:00,921,S12000010,4,1348,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,
2012950000491,337900,672140,-2.995698,55.938328,95,3,1,2,24/01/2012,3,16:20:00,921,S12000010,3,1,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950000494,311770,667240,-3.41228,55.890225,95,3,2,1,24/01/2012,3,18:45:00,940,S12000040,6,0,6,30,9,4,6,0,0,0,4,1,2,0,0,2,1,
2012950000501,304530,677780,-3.531728,55.983511,95,3,3,4,25/01/2012,4,08:00:00,940,S12000040,1,9,3,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950000512,319330,672900,-3.29313,55.942394,95,3,1,1,23/01/2012,2,16:40:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,5,4,1,2,0,0,1,1,
2012950000514,324590,672120,-3.208718,55.936242,95,3,1,1,25/01/2012,4,16:00:00,923,S12000036,3,702,6,30,9,2,6,0,0,0,4,4,1,0,0,1,1,
2012950000518,332500,666690,-3.080765,55.88864,95,3,1,1,25/01/2012,4,16:00:00,929,S12000019,4,6392,1,30,1,4,6,0,0,0,4,1,1,0,0,1,1,
2012950000522,336160,667990,-3.022566,55.900818,95,3,2,2,26/01/2012,5,09:00:00,929,S12000019,3,68,3,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,
2012950000523,357090,684960,-2.690575,56.055605,95,3,1,1,26/01/2012,5,10:30:00,921,S12000010,3,198,6,60,9,4,6,0,0,0,1,1,2,0,0,2,1,
2012950000524,340210,599710,-2.942977,55.287896,95,3,2,2,25/01/2012,4,11:30:00,914,S12000026,3,7,6,30,0,-1,-1,0,0,0,1,5,2,0,0,2,1,
2012950000525,325480,672120,-3.194475,55.936381,95,2,2,1,16/01/2012,2,17:30:00,923,S12000036,6,0,6,30,3,4,5,0,2,5,5,1,1,0,0,1,2,
2012950000527,385410,643130,-2.233583,55.68147,95,3,1,1,25/01/2012,4,17:37:00,914,S12000026,3,6112,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,
2012950000530,314410,675670,-3.372757,55.966424,95,3,1,1,26/01/2012,5,09:19:00,923,S12000036,6,0,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,
2012950000531,329130,663370,-3.133764,55.85833,95,3,1,1,26/01/2012,5,07:22:00,929,S12000019,3,6094,6,60,0,-1,-1,0,0,0,1,1,4,0,0,2,1,
2012950000541,321490,673000,-3.258586,55.943651,95,3,2,1,27/01/2012,6,09:00:00,923,S12000036,3,8,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,
2012950000542,301990,668670,-3.569109,55.901177,95,3,1,1,27/01/2012,6,07:30:00,940,S12000040,6,0,6,30,0,-1,-1,0,0,0,4,8,2,0,0,1,2,
2012950000549,327530,675230,-3.162503,55.964632,95,2,1,1,26/01/2012,5,18:20:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,4,4,2,0,0,1,1,
2012950000554,301000,668660,-3.584932,55.900884,95,3,2,1,27/01/2012,6,16:32:00,940,S12000040,1,8,3,70,0,-1,-1,0,0,0,1,8,2,0,0,1,1,
2012950000555,310160,671360,-3.439383,55.926934,95,3,3,1,27/01/2012,6,17:10:00,940,S12000040,1,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,2,
2012950000561,336490,659460,-3.015289,55.824231,95,2,1,1,27/01/2012,6,23:40:00,929,S12000019,6,0,6,60,0,-1,-1,0,0,0,6,1,4,0,0,2,1,
2012950000565,322840,670780,-3.236342,55.923927,95,3,1,1,27/01/2012,6,17:30:00,923,S12000036,6,0,6,30,3,4,6,0,0,0,1,9,1,0,0,1,2,
2012950000571,302940,676540,-3.556754,55.972055,95,3,1,1,28/01/2012,7,01:55:00,940,S12000040,4,9080,6,50,0,-1,-1,0,0,0,6,8,4,0,0,2,1,
2012950000572,330160,674300,-3.12014,55.956668,95,3,1,1,28/01/2012,7,22:00:00,923,S12000036,6,0,6,30,0,-1,-1,0,0,0,4,8,4,0,0,1,2,
2012950000581,349590,673700,-2.808873,55.953713,95,2,1,1,29/01/2012,1,15:10:00,921,S12000010,4,6471,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,
2012950000583,323250,676890,-3.231523,55.978878,95,3,2,2,29/01/2012,1,21:00:00,923,S12000036,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
